,text,label,predicted_label,match,confidence
194,Ipinatigil muna ng Department of Migrant Workers (DMW) ang pagpapadala ng mga first time overseas Filipino worker (OFW) partikular ang gustong magtrabaho bilang domestic helper sa Kuwait.,9,5,False,0.6287821
195,"Simula Miyerkoles, Pebrero 1, puwede nang isakay ng mga pasahero ang alaga nilang maliliit na hayop tulad ng pusa o aso pero mahigpit na ipagbabawal pa rin ang mga sawa, iguana, bayawak at maging buhay na manok.",9,9,True,0.45235047
196,"Bangkay tinadtad ng bala, bumulaga sa kalsada",6,6,True,0.4522593
197,"Inaasahang luluwag na ang mga kulungan sa bansa matapos mapalaya ang 130,138 na Persons Deprived of Liberty (PDL) mula sa iba’t ibang piitan sa bansa.",9,9,True,0.68663794
198,Kinuwestiyon ng negosyanteng si Enrique Razon ang umano’y agenda ni dating Philippine National Oil Company (PNOC) President Eduardo Mañalac sa pagkontra nito sa naging desisyon ni Pangulong Ferdinand “Bongbong” Marcos Jr. na palawigin ang Malampaya Service Contract No. 38 ng 15 pang taon.,12,12,True,0.58241963
199,Sumakabilang-buhay nitong Sabado nang gabi ang business tycoon na si Roberto Ongpin sa edad na 86.,14,14,True,0.5941949
200,Estudyante ni-rape ni sir,6,2,False,0.57199997
201,Usap-usapan ngayon sa social media ang isang baby na na isinilang na may tila ‘shell’ sa kanyang likod.,14,10,False,0.32964507
202,Divorce bill tinulak ng 7 senador,5,5,True,0.76800907
203,"Bumaba ng 14.42% ang mga krimen sa bansa mula Disyembre 1 hanggang 20 kumpara sa parehong panahon noong 2021, ayon sa datos ng Philippine National Police-Directorate for Investigation and Detective Management (DIDM).",6,6,True,0.6347356
204,Walang masamang tinapay kay Pangulong Ferdinand “Bongbong” Marcos Jr. pagdating sa mga protekto ng dating administrasyon.,12,12,True,0.96696
205,"Bantag, Zulueta arestuhin",6,14,False,0.8045847
206,PH tutulungan mga nilindol sa Syria,13,13,True,0.75595766
207,Inaresto ng pulisya ang isang 41-anyos na fire volunteer matapos makuhanan ng milyong halaga ng shabu sa isang drug sting sa Parañaque City nitong Sabado ng madaling araw.,6,6,True,0.9783579
208,Pinoy tinanghal na excellent presentator sa Singapore,14,10,False,0.51831263
209,"Niyanig ng magnitude 4.8 na lindol ang Odiongan, Romblon kahapon ng umaga.",8,9,False,0.7696156
210,P180M shabu buking sa inabandonang sasakyan,6,6,True,0.73060125
211,Engineer na miyembro ng LGBTQIA+ tinodas sa motel,6,6,True,0.43811375
212,Ibinunyag ni Senadora Risa Hontiveros ang diumano’y “government-sponsored” sugar smugg­ling kung saan tatlong importer ang pinaboran para umangkat ng tone-toneladang asukal.,12,6,False,0.9722262
213,Isa pang senador ang nagtulak na ibalik ang parusang kamatayan para sa mga taong sangkot sa pagbebenta ng ilegal na droga sa bansa.,5,4,False,0.32147756
214,"Patay ang isang apat na taong-gulang na batang lalaki matapos itong iwan na mag-isa at makulong sa nasusunog nilang bahay sa Makati City,kahapon ng umaga.",8,6,False,0.62166244
215,Tatlong babae ang bumulagta habang kritikal ang asawa ng isa sa mga ito matapos silang pagbabarilin ng naburyong na Filipino-Chinese sa  Caloocan City nitong Miyerkoles.,6,6,True,0.90095264
216,Malaysian PM bibisita sa ‘Pinas,13,13,True,0.6789455
217,Marino nahulihan ng shabu sa barko,6,12,False,0.37303045
218,Robin bistado porno sa cellphone,14,14,True,0.44954512
219,Pinakamataas mula 2009! Presyo ng pagkain sumirit pa,0,0,True,0.9631654
220,“Dodoblehin pa natin ang pagtrabaho sa pamamagitan ng paggawa ng mga batas na makakabuti sa pamumuhay ng bawat Pilipino lalo na ang mga mahihirap”.,5,9,False,0.35642302
221,"Kinumpirma ng Maritime Industry Authority (Marina) na walang permit para maglayag ang MT Princess Express, ang oil tanker na lumubog sa Oriental Mindoro at nagdulot ng malawakang oil spill sa lugar at mga karatig lalawigan.",6,1,False,0.27303812
222,"Itinanghal ang Mactan-Cebu International Airport bilang ‘Best Airport in Asia 2022’ sa nagdaang Routes’ Awards 2023 na idinaos sa Chiang Mai, Thailand.",14,14,True,0.71477276
223,Mga kaskaserong driver bibigatan parusa,6,6,True,0.8838917
224,Hindi ganap ang kagalakan ni Pa¬ngulong Ferdinand Marcos Jr. sa pag-lago ng ekonomiya ng bansa nitong 2022 dahil sa patuloy pa ring nararanasang inflation sa bansa.,0,0,True,0.9503412
225,MMDA umayuda sa Misamis,1,2,False,0.47550994
226,"Kalaboso ang isang 20-anyos na Grade 11 matapos itong makum­piskahan ng higit P130,000 halaga ng hinihinalang shabu sa kinasang buy-bust operation sa footbridge sa Valenzuela City noong Huwebes.",6,6,True,0.71289426
227,"Hindi maiiwasang mapag-usapan ang tensiyong nagaganap sa Taiwan Strait sa ginaganap na 42nd Association of Southeast Asian Nations (ASEAN) summit sa Labuan Bajo, Indonesia.",13,13,True,0.96573514
228,P1M puslit na yosi buking sa 5 balikbayan box ng talong,6,6,True,0.9202393
229,"NPA inatake tropang rumesponde sa lindol, 2 sundalo dedo, isa pa missing",6,6,True,0.8899141
230,Mga bangko tutulong sa SIM card registration,1,9,False,0.36063474
231,Nakataas na ang Signal No. 1 sa ilang lugar sa Bicol dahil sa epekto ni ‘Rosal’ na inaasahang tuluyang magiging tropical depression sa susunod na 24 oras.,8,9,False,0.8021244
232,Wala pa umanong namomonitor na anumang banta sa Pasko at Bagong Taon ang Armed Forces of the Philippines (AFP).,7,7,True,0.92314696
233,"Nakapag-recharge na sina Kevin Durant at Kyrie Irving, ipinagpag ng Brooklyn ang dinayong Washington Wizards 112-100 nitong Lunes.",14,10,False,0.5201875
234,"Sa ikalawang pagkakataon, muling pinarangalan ang  Navotas City para sa good governance at exemplary service mula sa Anti-Red Tape Authority (ARTA).",12,12,True,0.27273422
235,Isusulong ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. sa kanyang pagdalo sa 42nd Association of Southeast Asian Nations (ASEAN) Summit sa Indonesia ang proteksyon at interes ng bansa.,13,13,True,0.96126306
236,"Sinimulan na ng Philippine National Police (PNP) ang paglalatag ng seguridad sa ikalawang State of the Nation Address (SONA) ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr., ngayong Hulyo.",7,7,True,0.92631215
237,"Nabulahaw  ang mahimbing na pagkakatulog ng mga residente sa isang barangay sa Valenzuela City nang magwala ang binatang may dalang baril , kahapon ng madaling araw.",6,9,False,0.6543913
238,Magpapatupad si Food and Drug Administration (FDA) Director General Dr. Samuel Zacate ng mga innovations sa loob ng ahensya bilang suporta sa pagnanais ng Pangulong Marcos Jr. na mas maging abot-kamay ng mga Pilipino ang mga gamot sa pamamagitan ng pagtiyak ng patas na kompetisyon sa sektor ng parmasyutiko.,5,1,False,0.46946394
239,Dalawang sangay ng Alfamart convenience store ang magkasunod na hinoldap sa Cavite at Batangas sa nakalipas na dalawang araw.,6,0,False,0.4962548
240,"Nanawagan ang isang grupo ng mga nurse na dapat ay P50,000 ang starting salary sa kanilang hanay dahil malaki na ang tinaas sa pres­yo ng bilihin sa bansa.",11,1,False,0.31236565
241,"Tourism, NLRC damay sa pag-veto! PBBM tinabla DepEd TV pondo",5,0,False,0.90130657
242,"Labing apat na Pilipino ang nakapasok sa Forbes’ Billionaires 2023 list, sa pangunguna ni real estate tycoon Manuel ‘Manny’ Villar Jr. na ang yaman ay lumago sa $8.6 bilyon o P467 bilyon.",14,0,False,0.881947
243,Habambuhay na kalaboso nilarga vs mga agri smuggler,6,6,True,0.93334466
244,Aminado si Senador Ronald ‘Bato’ De la Rosa na malabo nang matukoy ang utak o nasa likod ng mga nawawalang sabungero dahil na rin sa kakulangan ng suporta.,6,12,False,0.5662032
245,Mga Maynilad customer pahirapan sa tubig hanggang Marso 21,9,9,True,0.50020635
246,"Isang senior citizen na hinihinalang tulak ng droga at nasa listahan ng high value individual (HVI) ang dinakip nang makumpiskahan ito ng higit P170,000 na halaga ng pinaniniwalaang shabu sa Dasmariñas City, Cavite noong Huwebes.",6,6,True,0.9556735
247,"Nauwi sa malagim na wakas ang dapat sana’y masayang 16th birthday party ng isang dalagita matapos na walang habas na mamaril ang hindi pa tinutukoy na suspek na ikinasawi ng apat katao at pagkakasugat ng 28 iba pa sa Dadeville, Alabama noong Linggo.",6,10,False,0.40143168
248,6 Tausug dedo sa rido,6,6,True,0.3287265
249,"Matagumpay na naitayo at nabuksan sa publiko ang Pinoy Market sa Juffair, Bahrain kung saan tampok ang iba’t ibang produktong sariling atin.",10,0,False,0.877517
250,"Caloocan, Valenzuela, QC 1 week diyeta sa tubig",9,8,False,0.4889571
251,Pinayuhan ng Manila International Airport Authority (MIAA) ang mga pasahero na magtungo sa Ninoy Aquino International Airport (NAIA) apat na oras bago ang international flight o dalawang oras bago ang domestic flight dahil sa inaasahang pagdagsa ng biyahero sa papalapit na Semana Santa.,9,9,True,0.9204439
252,"Ex-gov’t exec astang illegal alien, sinita sa airport",6,6,True,0.9520444
253,"Inilabas ng Vatican ang unang larawan ng mga labi ni dating Pope Benedict XVI habang nakahimlay sa isang monasteryo sa loob ng Vatican matapos itong pumanaw noong Disyembre 31, 2022 sa edad na 95.",14,2,False,0.5192149
254,PBBM pramis mas bonggang transport system,5,9,False,0.685609
255,"Arestado ang umano’y dalawang tulak ng droga kabilang ang isang senior citizen habang nakatakas naman ang isa pa nilang kasamahan sa ikinasang buy-bust operation ng Philippine Drug Enforcement Agency-Bangsamoro Autonomous Region in Muslim Mindanao (PDEA-BARMM), sa Sultan Kudarat, Maguindanao del Norte noong Biyernes.",6,6,True,0.94416666
256,Gumuho ang gilid na bahagi ng isang overpass sa kahabaan ng Dr. Arcadio Santos Avenue sa Parañaque City makaraang sumabit dito ang isang container van na karga ng isang trailer truck nitong Sabado ng madaling-araw.,8,9,False,0.73301303
257,Nasa ‘hot water’ ngayon ang isang opisyal ng Philippine Drug Enforcement Agency (PDEA) at dalawa pang ahente matapos silang makumpiskahan ng P9.1 milyong halaga ng shabu sa buy-bust operation sa Taguig City nitong Martes ng gabi.,6,6,True,0.97405744
258,IIMBESTIGAHAN ng National Privacy Commission (NPC) ang mga ulat ng unauthorized fund transfer na nakaapekto sa mga GCash user dahil sa umano’y “potential personal data breach” sa mga nakompromisong account ng mobile app.,6,6,True,0.9260923
259,P20B ilegal na droga winasak ng PDEA,6,6,True,0.94343776
260,"Inaprubahan ng  on higher and technical edu­cation ang panukalang pagbibigay ng one-time P5,000 financial assistance sa mga bagong graduate bilang tulong sa mga ito habang naghahanap ng trabaho.",5,9,False,0.39514083
261,Sibuyas pinasirit inflation,0,0,True,0.975008
262,Lalaking bumibili ng tubig todas sa tandem,6,14,False,0.36892006
263,Itinanghal bilang second prize winner ang grupo mula Batangas State University at Mapua University sa idinaos na RS Innovators Championship na ginanap sa London.,14,14,True,0.9087401
264,Nanalo ng lotto sa China inilihim kay dyowa,14,12,False,0.5418346
265,Spain palalawigin suporta sa Bangsamoro Region,13,13,True,0.97685605
266,Hinahangaan ng mga netien ang lolo Tiktoker na ala Manny Pacquiao ang galaw sa kanyang pagboboksing!,14,12,False,0.6334845
267,Madadagdagan ng P25.2 bilyon ang koleksyon ng buwis ng pamahalaan pag naging batas ang House Bill No. 4339 na sumasalamin sa Package 4 ng Comprehensive Tax Reform Program ng Department of Finance (DOF) na magpapataw na rin ng excise tax sa mga pickup truck.,0,0,True,0.8963673
268,78 katao nategi sa lamig,8,14,False,0.7740653
269,Maynilad palusot sa palyadong serbisyo,1,9,False,0.3706516
270,Zubiri nirekomenda PH-Japan VFA,13,13,True,0.9638378
271,Sasailalim sa heightene­d alert ang Land Transportation Office (LTO) simula sa Marso 31 upang matiyak ang kaligtasan ng publiko at motorista sa Semana Santa at sa mga magbabakasyon ngayong tag-init.,7,7,True,0.5064401
272,"2 dating lespu, timbog sa homicide, estafa",6,6,True,0.9458421
273,Ipatutupad na ang ikaapat at huling bahagi ng pagtataas ng sahod ng mga empleyado ng gobyerno sa ilalim ng Salary Standardization Law V (SSL V) ngayong buwan.,5,5,True,0.6298193
274,PCG tatalupan bagong pambu-bully ng Chinese Coast Guard,7,7,True,0.75507545
275,Bus ubrang makadaan sa EDSA ngayong Semana Santa – MMDA,9,9,True,0.8406927
276,‘Di  lahat sapol ni ‘Paeng’! PBBM sinopla NDRRMC sa state of calamity,8,12,False,0.54842377
277,All-out ang suporta ni Vin Abrenica sa misis na si Sophie Albert sa pagbabalik nito sa trabaho. Kasama ang aktres sa cast ng  mystery series ng GMA-7 na ‘The Missing Husband’.,14,14,True,0.34609002
278,"Sinukuan buhay sa bundok, 50 BIFF nagbalik-loob",9,6,False,0.5475566
279,PBBM tiniyak hustisya kay Degamo,6,12,False,0.87218744
280,"TINATAYANG mahigit sa 500 gramo ng hinihinalang shabu at mga powder granules na sangkap sa paggawa ng shabu ang Nasamsam sa isang Nigerian national sa isinagawang buy bust operation sa General Trias City, Cavite Sabado  ng umaga.",6,6,True,0.9749493
281,Isang technical working group (TWG) ang binuo ng  on population and family relations upang plantsahin ang panukala na gawing legal ang civil partnership ng same sex couple.,5,5,True,0.8168164
282,"Hinihinalang biktima uli ng summary execution ang natagpuang bangkay malapit sa isang tulay sa Ibaan, Batangas nitong Miyerkoles ng hapon.",6,6,True,0.8938225
283,"Todas ang isang engineer matapos itong barilin ng hindi pa nakikilalang suspek habang nakasakay sa kanyang sport utility vehicle (SUV) sa Barangay Guimod, Vigan City nitong Sabado.",6,6,True,0.9759854
284,"Natangayan ng mga alahas at mahigit P500,000 ang isang 79-anyos na lola nang mahipnotismo umano ito ng isang budol-budol gang sa Tuguegarao City, Cagayan",6,6,True,0.9475823
285,Subsidy sa mga tricycle driver abot-kamay na lahat,9,5,False,0.53599256
286,"Pulis utas, 1 pa sugatan sa ambus",6,6,True,0.8208167
287,Nalubog sa baha ang ilang bayan sa Quezon bunsod ng walang puknat na pagbuhos ng ulan na hatid ng bagyong Rosal.,8,9,False,0.9007796
288,Kinuwestiyon ng mga mambabatas ang plano ng Manila International Airport Authority (MIAA) na i-outsource ang maintenance ng high voltage system ng Ninoy Aquino International Airport (NAIA) Terminal 3 dahil magi¬ging dagdag-gastos lang ito sa ahensya.,5,1,False,0.74737436
289,Kinumpirma ng Department of Education (DepEd) na galing sa ahensiya ang ilang laptop na binebenta sa isang surplus store sa Mandaue City kamakailan.,6,1,False,0.54437166
290,DOH naalarma sa diarrhea outbreak,8,8,True,0.9753811
291,Isa nang ganap na lungsod ang Baliwag sa lalawigan ng Bulacan matapos suportahan ng mga residente rito ang plebisitong magtatanghal dito bilang  city.,9,12,False,0.41372928
292,Humingi ng dispensa si Pangulong Ferdinand Marcos Jr. sa libo-libong naperwisyong pasahero noong bagong taon matapos masuspinde ang operasyon ng Ninoy Aquino International Airport dahil sa power outage.,9,9,True,0.5926691
293,"Inanunsiyo ng ABS-CBN na epektibo Hunyo 30, 2023 ititigil na ang operasyon ng isa sa mga news channel nilang TeleRadyo.",14,9,False,0.57363915
294,"Gun ban, checkpoint ipatutupad sa Cavite",6,5,False,0.5604552
295,"UMPISA sa parating na Major League Baseball season, iba na ang bases na gagamitin – mas malaki.",14,7,False,0.65567195
296,Buy-bust sa parking nasilat 1 kilong droga,6,6,True,0.79493856
297,Mahigit 180 bangka ang lumahok sa ika-458 taong pagdaraos Fiesta Senor Fluvial Procession bilang isa sa mga tampok sa pagdiriwang ng taunang Sinulog Festival sa Cebu City.,14,10,False,0.79791635
298,Mga magsasaka ng Batangas sinaklolohan ni Speaker,12,0,False,0.4759618
299,"DSWD, mga LGU tandem sa pamamahagi ng ayuda",1,13,False,0.61323875
300,Mga militanteng grupo nag-ober da bakod pinalagan pagbabalik-US bases sa ‘Pinas,11,7,False,0.59149164
301,Migz nahiya sa US junket,14,13,False,0.8085327
302,"Isa ang patay habang higit sa 30 pasahero ang sugatan nang magbanggaan ang pampasaherong train at maintenance crane malapit sa The Hague, Netherlands nitong Martes Santo.",8,8,True,0.8071249
303,Ayuda ‘pag may kalamidad iabot agad — PBBM,1,7,False,0.28749424
304,"Init sa Laoag, Ilocos Sur, papalo ng 48 degree Celsius ngayong Abril 1",8,9,False,0.8578121
305,Vietnam bilib sa diskarte ng `Pinas vs COVID,13,13,True,0.6239093
306,Parusang kamatayan sa dating Iranian official pinaghahandaan,6,6,True,0.8291952
307,Nilinaw ni Senador Francis ‘Chiz’ Escudero na hindi siya tutol sa ratipikasyon ng Regional Comprehensive Economic Partnership (RCEP).,12,12,True,0.72920895
308,Journalist sugatan sa ‘letter bomb’,6,7,False,0.40640733
309,Insurance boss tatalupan sa cartel,6,6,True,0.8174282
310,"Arestado ng mga tauhan ng Manila Police District -Police Station 7 sa isinagawang Simultaneous Anti Criminality Law Enforcement Operations, ang dalawang Caviteño na dumayo pa para magbenta ng shabu, kahapon sa may Rizal Avenue, Tondo, Maynila.",6,6,True,0.9575021
311,Umalma ang ilang progresibong grupo dahil sa sunod-sunod na pagkawala ng kanilang account sa Facebook nitong mga nagdaang araw.,11,11,True,0.5512431
