text,gold_label,chatgpt_label,match
“Dodoblehin pa natin ang pagtrabaho sa pamamagitan ng paggawa ng mga batas na makakabuti sa pamumuhay ng bawat Pilipino lalo na ang mga mahihirap”.,5,5,True
"Kinumpirma ng Maritime Industry Authority (Marina) na walang permit para maglayag ang MT Princess Express, ang oil tanker na lumubog sa Oriental Mindoro at nagdulot ng malawakang oil spill sa lugar at mga karatig lalawigan.",6,6,True
"Itinanghal ang Mactan-Cebu International Airport bilang ‘Best Airport in Asia 2022’ sa nagdaang Routes’ Awards 2023 na idinaos sa Chiang Mai, Thailand.",14,10,False
Mga kaskaserong driver bibigatan parusa,6,6,True
Hindi ganap ang kagalakan ni Pa¬ngulong Ferdinand Marcos Jr. sa pag-lago ng ekonomiya ng bansa nitong 2022 dahil sa patuloy pa ring nararanasang inflation sa bansa.,0,0,True
MMDA umayuda sa Misamis,1,1,True
"Kalaboso ang isang 20-anyos na Grade 11 matapos itong makum­piskahan ng higit P130,000 halaga ng hinihinalang shabu sa kinasang buy-bust operation sa footbridge sa Valenzuela City noong Huwebes.",6,6,True
"Hindi maiiwasang mapag-usapan ang tensiyong nagaganap sa Taiwan Strait sa ginaganap na 42nd Association of Southeast Asian Nations (ASEAN) summit sa Labuan Bajo, Indonesia.",13,7,False
P1M puslit na yosi buking sa 5 balikbayan box ng talong,6,6,True
"NPA inatake tropang rumesponde sa lindol, 2 sundalo dedo, isa pa missing",6,7,False
Mga bangko tutulong sa SIM card registration,1,1,True
Nakataas na ang Signal No. 1 sa ilang lugar sa Bicol dahil sa epekto ni ‘Rosal’ na inaasahang tuluyang magiging tropical depression sa susunod na 24 oras.,8,8,True
Wala pa umanong namomonitor na anumang banta sa Pasko at Bagong Taon ang Armed Forces of the Philippines (AFP).,7,7,True
"Nakapag-recharge na sina Kevin Durant at Kyrie Irving, ipinagpag ng Brooklyn ang dinayong Washington Wizards 112-100 nitong Lunes.",14,14,True
"Sa ikalawang pagkakataon, muling pinarangalan ang  Navotas City para sa good governance at exemplary service mula sa Anti-Red Tape Authority (ARTA).",12,9,False
Isusulong ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr. sa kanyang pagdalo sa 42nd Association of Southeast Asian Nations (ASEAN) Summit sa Indonesia ang proteksyon at interes ng bansa.,13,13,True
"Sinimulan na ng Philippine National Police (PNP) ang paglalatag ng seguridad sa ikalawang State of the Nation Address (SONA) ni Pangulong Ferdinand ‘Bongbong’ Marcos Jr., ngayong Hulyo.",7,7,True
"Nabulahaw  ang mahimbing na pagkakatulog ng mga residente sa isang barangay sa Valenzuela City nang magwala ang binatang may dalang baril , kahapon ng madaling araw.",6,6,True
Magpapatupad si Food and Drug Administration (FDA) Director General Dr. Samuel Zacate ng mga innovations sa loob ng ahensya bilang suporta sa pagnanais ng Pangulong Marcos Jr. na mas maging abot-kamay ng mga Pilipino ang mga gamot sa pamamagitan ng pagtiyak ng patas na kompetisyon sa sektor ng parmasyutiko.,5,3,False
Dalawang sangay ng Alfamart convenience store ang magkasunod na hinoldap sa Cavite at Batangas sa nakalipas na dalawang araw.,6,6,True
"Nanawagan ang isang grupo ng mga nurse na dapat ay P50,000 ang starting salary sa kanilang hanay dahil malaki na ang tinaas sa pres­yo ng bilihin sa bansa.",11,0,False
"Tourism, NLRC damay sa pag-veto! PBBM tinabla DepEd TV pondo",5,12,False
"Labing apat na Pilipino ang nakapasok sa Forbes’ Billionaires 2023 list, sa pangunguna ni real estate tycoon Manuel ‘Manny’ Villar Jr. na ang yaman ay lumago sa $8.6 bilyon o P467 bilyon.",14,0,False
Habambuhay na kalaboso nilarga vs mga agri smuggler,6,6,True
Aminado si Senador Ronald ‘Bato’ De la Rosa na malabo nang matukoy ang utak o nasa likod ng mga nawawalang sabungero dahil na rin sa kakulangan ng suporta.,6,6,True
Mga Maynilad customer pahirapan sa tubig hanggang Marso 21,9,1,False
"Isang senior citizen na hinihinalang tulak ng droga at nasa listahan ng high value individual (HVI) ang dinakip nang makumpiskahan ito ng higit P170,000 na halaga ng pinaniniwalaang shabu sa Dasmariñas City, Cavite noong Huwebes.",6,6,True
"Nauwi sa malagim na wakas ang dapat sana’y masayang 16th birthday party ng isang dalagita matapos na walang habas na mamaril ang hindi pa tinutukoy na suspek na ikinasawi ng apat katao at pagkakasugat ng 28 iba pa sa Dadeville, Alabama noong Linggo.",6,6,True
6 Tausug dedo sa rido,6,6,True
"Matagumpay na naitayo at nabuksan sa publiko ang Pinoy Market sa Juffair, Bahrain kung saan tampok ang iba’t ibang produktong sariling atin.",10,10,True
"Caloocan, Valenzuela, QC 1 week diyeta sa tubig",9,14,False
Pinayuhan ng Manila International Airport Authority (MIAA) ang mga pasahero na magtungo sa Ninoy Aquino International Airport (NAIA) apat na oras bago ang international flight o dalawang oras bago ang domestic flight dahil sa inaasahang pagdagsa ng biyahero sa papalapit na Semana Santa.,9,9,True
"Ex-gov’t exec astang illegal alien, sinita sa airport",6,6,True
"Inilabas ng Vatican ang unang larawan ng mga labi ni dating Pope Benedict XVI habang nakahimlay sa isang monasteryo sa loob ng Vatican matapos itong pumanaw noong Disyembre 31, 2022 sa edad na 95.",14,2,False
PBBM pramis mas bonggang transport system,5,9,False
"Arestado ang umano’y dalawang tulak ng droga kabilang ang isang senior citizen habang nakatakas naman ang isa pa nilang kasamahan sa ikinasang buy-bust operation ng Philippine Drug Enforcement Agency-Bangsamoro Autonomous Region in Muslim Mindanao (PDEA-BARMM), sa Sultan Kudarat, Maguindanao del Norte noong Biyernes.",6,6,True
Gumuho ang gilid na bahagi ng isang overpass sa kahabaan ng Dr. Arcadio Santos Avenue sa Parañaque City makaraang sumabit dito ang isang container van na karga ng isang trailer truck nitong Sabado ng madaling-araw.,8,8,True
Nasa ‘hot water’ ngayon ang isang opisyal ng Philippine Drug Enforcement Agency (PDEA) at dalawa pang ahente matapos silang makumpiskahan ng P9.1 milyong halaga ng shabu sa buy-bust operation sa Taguig City nitong Martes ng gabi.,6,6,True
IIMBESTIGAHAN ng National Privacy Commission (NPC) ang mga ulat ng unauthorized fund transfer na nakaapekto sa mga GCash user dahil sa umano’y “potential personal data breach” sa mga nakompromisong account ng mobile app.,6,7,False
P20B ilegal na droga winasak ng PDEA,6,6,True
"Inaprubahan ng  on higher and technical edu­cation ang panukalang pagbibigay ng one-time P5,000 financial assistance sa mga bagong graduate bilang tulong sa mga ito habang naghahanap ng trabaho.",5,5,True
Sibuyas pinasirit inflation,0,0,True
Lalaking bumibili ng tubig todas sa tandem,6,6,True
Itinanghal bilang second prize winner ang grupo mula Batangas State University at Mapua University sa idinaos na RS Innovators Championship na ginanap sa London.,14,14,True
Nanalo ng lotto sa China inilihim kay dyowa,14,14,True
Spain palalawigin suporta sa Bangsamoro Region,13,13,True
Hinahangaan ng mga netien ang lolo Tiktoker na ala Manny Pacquiao ang galaw sa kanyang pagboboksing!,14,14,True
Madadagdagan ng P25.2 bilyon ang koleksyon ng buwis ng pamahalaan pag naging batas ang House Bill No. 4339 na sumasalamin sa Package 4 ng Comprehensive Tax Reform Program ng Department of Finance (DOF) na magpapataw na rin ng excise tax sa mga pickup truck.,0,0,True
78 katao nategi sa lamig,8,8,True
Maynilad palusot sa palyadong serbisyo,1,1,True
Zubiri nirekomenda PH-Japan VFA,13,13,True
Sasailalim sa heightene­d alert ang Land Transportation Office (LTO) simula sa Marso 31 upang matiyak ang kaligtasan ng publiko at motorista sa Semana Santa at sa mga magbabakasyon ngayong tag-init.,7,8,False
"2 dating lespu, timbog sa homicide, estafa",6,6,True
Ipatutupad na ang ikaapat at huling bahagi ng pagtataas ng sahod ng mga empleyado ng gobyerno sa ilalim ng Salary Standardization Law V (SSL V) ngayong buwan.,5,0,False
PCG tatalupan bagong pambu-bully ng Chinese Coast Guard,7,7,True
Bus ubrang makadaan sa EDSA ngayong Semana Santa – MMDA,9,9,True
‘Di  lahat sapol ni ‘Paeng’! PBBM sinopla NDRRMC sa state of calamity,8,12,False
All-out ang suporta ni Vin Abrenica sa misis na si Sophie Albert sa pagbabalik nito sa trabaho. Kasama ang aktres sa cast ng  mystery series ng GMA-7 na ‘The Missing Husband’.,14,14,True
"Sinukuan buhay sa bundok, 50 BIFF nagbalik-loob",9,7,False
PBBM tiniyak hustisya kay Degamo,6,6,True
"TINATAYANG mahigit sa 500 gramo ng hinihinalang shabu at mga powder granules na sangkap sa paggawa ng shabu ang Nasamsam sa isang Nigerian national sa isinagawang buy bust operation sa General Trias City, Cavite Sabado  ng umaga.",6,6,True
Isang technical working group (TWG) ang binuo ng  on population and family relations upang plantsahin ang panukala na gawing legal ang civil partnership ng same sex couple.,5,5,True
"Hinihinalang biktima uli ng summary execution ang natagpuang bangkay malapit sa isang tulay sa Ibaan, Batangas nitong Miyerkoles ng hapon.",6,6,True
"Todas ang isang engineer matapos itong barilin ng hindi pa nakikilalang suspek habang nakasakay sa kanyang sport utility vehicle (SUV) sa Barangay Guimod, Vigan City nitong Sabado.",6,6,True
"Natangayan ng mga alahas at mahigit P500,000 ang isang 79-anyos na lola nang mahipnotismo umano ito ng isang budol-budol gang sa Tuguegarao City, Cagayan",6,6,True
Subsidy sa mga tricycle driver abot-kamay na lahat,9,1,False
"Pulis utas, 1 pa sugatan sa ambus",6,6,True
Nalubog sa baha ang ilang bayan sa Quezon bunsod ng walang puknat na pagbuhos ng ulan na hatid ng bagyong Rosal.,8,8,True
Kinuwestiyon ng mga mambabatas ang plano ng Manila International Airport Authority (MIAA) na i-outsource ang maintenance ng high voltage system ng Ninoy Aquino International Airport (NAIA) Terminal 3 dahil magi¬ging dagdag-gastos lang ito sa ahensya.,5,0,False
Kinumpirma ng Department of Education (DepEd) na galing sa ahensiya ang ilang laptop na binebenta sa isang surplus store sa Mandaue City kamakailan.,6,1,False
DOH naalarma sa diarrhea outbreak,8,8,True
Isa nang ganap na lungsod ang Baliwag sa lalawigan ng Bulacan matapos suportahan ng mga residente rito ang plebisitong magtatanghal dito bilang  city.,9,14,False
Humingi ng dispensa si Pangulong Ferdinand Marcos Jr. sa libo-libong naperwisyong pasahero noong bagong taon matapos masuspinde ang operasyon ng Ninoy Aquino International Airport dahil sa power outage.,9,9,True
"Inanunsiyo ng ABS-CBN na epektibo Hunyo 30, 2023 ititigil na ang operasyon ng isa sa mga news channel nilang TeleRadyo.",14,14,True
"Gun ban, checkpoint ipatutupad sa Cavite",6,7,False
"UMPISA sa parating na Major League Baseball season, iba na ang bases na gagamitin – mas malaki.",14,14,True
Buy-bust sa parking nasilat 1 kilong droga,6,6,True
Mahigit 180 bangka ang lumahok sa ika-458 taong pagdaraos Fiesta Senor Fluvial Procession bilang isa sa mga tampok sa pagdiriwang ng taunang Sinulog Festival sa Cebu City.,14,10,False
Mga magsasaka ng Batangas sinaklolohan ni Speaker,12,12,True
"DSWD, mga LGU tandem sa pamamahagi ng ayuda",1,1,True
Mga militanteng grupo nag-ober da bakod pinalagan pagbabalik-US bases sa ‘Pinas,11,7,False
Migz nahiya sa US junket,14,14,True
"Isa ang patay habang higit sa 30 pasahero ang sugatan nang magbanggaan ang pampasaherong train at maintenance crane malapit sa The Hague, Netherlands nitong Martes Santo.",8,8,True
Ayuda ‘pag may kalamidad iabot agad — PBBM,1,1,True
"Init sa Laoag, Ilocos Sur, papalo ng 48 degree Celsius ngayong Abril 1",8,8,True
Vietnam bilib sa diskarte ng `Pinas vs COVID,13,13,True
Parusang kamatayan sa dating Iranian official pinaghahandaan,6,6,True
Nilinaw ni Senador Francis ‘Chiz’ Escudero na hindi siya tutol sa ratipikasyon ng Regional Comprehensive Economic Partnership (RCEP).,12,12,True
Journalist sugatan sa ‘letter bomb’,6,7,False
Insurance boss tatalupan sa cartel,6,6,True
"Arestado ng mga tauhan ng Manila Police District -Police Station 7 sa isinagawang Simultaneous Anti Criminality Law Enforcement Operations, ang dalawang Caviteño na dumayo pa para magbenta ng shabu, kahapon sa may Rizal Avenue, Tondo, Maynila.",6,6,True
Umalma ang ilang progresibong grupo dahil sa sunod-sunod na pagkawala ng kanilang account sa Facebook nitong mga nagdaang araw.,11,11,True
Trabahador tsinugi sa harap ng kaanak,6,14,False
Pulis kritikal sa ambush,6,6,True
"‘Pinas susuyurin kina Bantag, Zulueta",6,6,True
Nanawagan ang isang kongresista sa Philippine Health Insurance Corp. (PhilHealth) na palawigin ang health packages nito at isama ang dental health service.,5,5,True
Target ngayon ng Amerika na alalayan ang Thailand na bumuo ng nuclear power sa pamamagitan ng malilit na reactor.,13,13,True
Suportado ni Senador Ronald ‘Bato’ dela Rosa ang isang panukala na naglalayong dagdagan ang teaching supplies allowance ng mga guro sa pampublikong paaralan.,12,5,False
"Nigerian, binudol empleyado ng LTO",6,6,True
Hinatulan ng parusang mahigit walong taong pagkakabilanggo ang isang Iranian matapos nitong pugutan ang 17-anyos niyang asawa at saka ibinalandra ang ulo nito sa publiko noong Pebrero ng nakaraang taon.,6,6,True
Nanindigan si Pangulong Ferdinand “Bongbong” Marcos Jr. na hindi niya papayagang gamitin ang mga base militar ng Pilipinas sa ano mang opensiba ng Estados Unidos sa South China Sea o West Philippine Sea (WPS).,13,7,False
Iniintriga lamang umano sina Pangulong Ferdinand “Bongbong” Marcos Jr. at Vice President Sara Duterte-Carpio kaugnay sa umuugong na kudeta.,12,12,True
Swak ang mga isla sa Batanes at Romblon sa inilabas na listahan ng travel guide website na TripZilla na agaw-eksena sa ganda.,14,10,False
"Todas ang isang lalaki nang tadtarin ito ng saksak sa katawan ng kanyang kapitbahay noong Lunes sa Dasmariñas City, Cavite.",6,6,True
Hindi umano papopormahin ni Chief Presidential Legal Counsel at dating Senate President Juan Ponce Enrile ang delegasyon ng European Parliament na dumating sa bansa kung sakaling bumisita ang mga ito sa kanyang opisina.,13,12,False
Kamara pinalaya 2 negosyanteng nag-imbak ng sibuyas,6,6,True
"Halos P8B infra, agri wasak kay ‘Paeng’",0,1,False
Robin pinabibitay Customs na kasabwat ng smuggler,6,6,True
Nakahanda ang Ako Bicol party-list na tumulong sa mga komunidad sa Bicol region na apektado ng bagyong Amang.,1,1,True
"Gumulong na ang imbestigasyon ng Philippine Competition Commission (PCC) hinggil sa sinasabing cartel sa mga pangunahing bilihin, kabilang na ang sibuyas na umabot sa P600-P800 ang bawat kilo sa ilang palengke sa Metro Manila noong Disyembre.",6,6,True
Teves namumurong sipain sa Kamara,12,12,True
10 TOYM awardee pinarangalan sa Malacañang,14,14,True
Nawawalang Cafgu bumulaga sa hukay,6,6,True
SINIMULAN na ng Quezon City government ang pagkakabit ng mga closed circuit television (CCTV) sa mga palengke upang matiyak na nasusunod ang social distancing sa mga ito.,8,8,True
TINANGGAP ni Pangulong Duterte ang pagso-sorry ng ABS-CBN at sinabing nasa Kongreso na kung lulusot ang prangkisa ng media network.,12,12,True
P287M jackpot hindi tinamaan,14,14,True
MARAMI na umanong testing kit na gagamit para i-test ang mga persons under investigation kung positibo o hindi ang mga ito sa coronavirus disease 2019.,8,1,False
"Please lang, itapon nang maayos ang disposable face masks",8,8,True
Renewal ng prangkisa ng ABS-CBN diringgin ng House panel sa susunod na linggo,4,12,False
"Palasyo, iginagalang ang pag-take down ng Facebook ng higit 100 fake accounts",12,4,False
Hiniling ng ilang mambabatas na maimbestigahan ang nabunyag na pagbibigay ng Metropolitan Waterworks and Sewerage System (MWSS) ng P20 milyon sa isang komunidad ng mga katutubo na maapektuhan ng Kaliwa Dam project.,6,3,False
Pagamutan ng mga Chinese na may COVID-19 ni-raid; 2 arestado,6,6,True
MUKHANG hindi naman apektado si Pasig City Mayor Vico Sotto sa kasong cyberlibel na isinampa laban sa kanya ni Pasig City Vice Mayor Iyo Bernardo.,12,14,False
INATASAN ng Palasyo ang Bureau of Customs (BOC) na payagang i-release na ang mga nakatenggang face masks sa mga bodega para magamit sa banta ng coronavirus disease (COVID-19).,8,1,False
"Laking gulat ng ina ng 8-anyos na batang lalaki mula sa Davao City nang matuklasan nitong umabot sa higit P100,000 ang nagastos ng kanyang anak matapos itong bumili ng mga mobile games online sa loob lamang ng dalawang araw.",14,9,False
PINAGPAPALIWANAG ng Kamara de Representantes ang mga opisyal ng National  Commission kaugnay ng pagbaliktad nito sa kanilang pahayag na papayagan ang ABS-CBN na makapag-operate kahit expired na ang prangkisa nito.,12,4,False
"LPA magiging bagyo, makakaapekto sa Visayas",8,8,True
