text,code_frames,label
66 countries send help for Turkey quake victims — envoy,14,13
"Speaker Martin Romualdez on Friday said he is open to discussions on amending the 1987 Constitution via constituent assembly (con-ass), a mode of charter change wherein members of Congress will be the ones authorized to amend the Charter.",5,4
"Philippine Coast Guard personnel who allowed MT Princess Empress to sail without permit to operate should face charges for dereliction of duty, Senator Raffy Tulfo said Tuesday.",7,6
UNICEF: PH confidence in childhood vaccines declines 25% during pandemic,9,8
Poe seeks Senate probe into possible human smuggling at NAIA using private aircraft,7,6
"The Department of Justice (DOJ) is planning to replace prosecutors in Negros Oriental to remove any perception of bias and doubt in the investigation into the killing of Governor Roel Degamo, DOJ Secretary Jesus Crispin “Boying” Remulla said on Monday.",7,6
"Surigao del Norte Representative Robert Ace Barbers is set to  anew the reinstatement of the death penalty to address the use of illegal drugs in the country, following reports of “recycling” confiscated drugs.",6,5
"The Department of Health (DOH) on Wednesday monitored an increase in COVID-19 cases with 133 new infections reported, while the active tally climbed to 8,943.",9,8
Ex-prez Duterte: Executive Dep’t must issue ‘very strong’ statement vs. illegal drugs,13,12
US backs Philippines in laser dispute with China,14,13
"Foreign Affairs Secretary Enrique Manalo on Monday said he met with Fu Ying, Vice Chairman of Foreign Affairs Committee of China's National People's Congress, at the sidelines of a security conference in Munich where they discussed the recent Chinese coast guard's aggressive actions against a Philippine government crew off Ayungin Shoal.",14,13
"The lack of school infrastructure and facilities remains to be the basic education’s primary problem up to this date, Vice President and Education Secretary Sara Duterte said Monday.",2,1
"Pimentel backs call to scrap mandatory ROTC bill after Salilig's death; Bato, Win defend measure",6,5
"President Ferdinand “Bongbong” Marcos Jr. said on Saturday that laws on responsible mining must be enforced to protect the environment.   At a media briefing in Baguio City, Marcos was asked about his policy direction towards protecting the environment in the Cordillera Administrative Region.",6,5
"Manhunt launched for Bantag, Zulueta —CIDG",7,6
"Authorities identified a “fault current” as the cause of the power outage at the Ninoy Aquino International Airport Terminal 3 on Labor Day, but an investigation is still ongoing to determine the root of the issue which impacted some 9,000 passengers.",10,9
The operations of Philippine National Railways (PNR) will be suspended from April 6 to 9 in observance of the Holy Week as well as for the repair of trains and tracks.,10,9
"Philippines, US discuss WPS during courtesy call",14,13
"Comelec to raise BEI honoraria to P8,000 to P10,000 in brgy, SK polls",6,5
"Gatchalian: Time to bring back April, May summer vacation for students",10,9
"The Department of Health said Saturday that the country logged nine new COVID-19 deaths, as the World Health Organization proclaims an end to the global health emergency caused by coronavirus.",9,8
"The Senate public order and dangerous  “unanimously” agreed not to allow suspended Negros Oriental Representative Arnolfo ""Arnie"" Teves Jr. to attend the panel’s investigation into the assassination of Negros Oriental Governor Roel Degamo, citing lack of jurisdiction and inter-parliamentary courtesy.",7,6
"DOH logs 184 new COVID-19 cases; active tally rises to 8,626",9,8
"President Ferdinand ""Bongbong"" Marcos Jr. has directed the revision of the implementing rules and regulations (IRR) of the scientific career system.",6,5
"Members of the Korean Coast Guard (KCG) who will assist Philippine authorities in the ongoing oil spill cleanup off Naujan, Oriental Mindoro will arrive in the country on Tuesday, March 28.",2,1
Malacañang said Monday that there has been no disruption in the transportation except in some routes in the National Capital Region (NCR) amid the transport strike.,10,9
"The increasing number of new COVID-19 cases in the country is still insignificant as hospital utilization remains manageable, according to Department of Health (DOH) officer-in-charge Maria Rosario Vergeire on Tuesday.",9,8
Suspect in Degamo slay also part of 2 failed assassination attempts vs. gov —Remulla,7,6
Senator Ronald “Bato” Dela Rosa on Tuesday said he is planning to conduct a Senate hearing following reports that some police personnel were apprehended for allegedly “recycling” confiscated drugs.,7,6
Remulla orders creation of special task force to handle 23 political killings in Negros Oriental,8,7
"LTFRB extends franchise of traditional jeeps to December 31, 2023",6,5
Gov’t offers P6-M reward for info on suspects in missing sabungeros case,7,6
"More than 80% of Filipinos trust President Ferdinand “Bongbong” Marcos Jr. and Vice President Sara Duterte, based on OCTA Research Group's latest Tugon ng Masa survey.",12,11
"Over 3,000 residents in Calapan, Oriental Mindoro whose livelihood were affected by the oil spill received food packs from the GMA Kapuso Foundation during the Holy Week.",10,9
"Remulla in Geneva: Philippines looking at drug syndicates, not minor offenders",7,6
SC affirms ruling disallowing P15-M benefits to PhilHealth employees,5,4
Senate  vice chairperson Sherwin Gatchalian on Tuesday urged the government to prepare for a possible increase in domestic oil prices after Saudi Arabia and other OPEC+ oil producers announced that they will cut their production to around 1.16 million barrels per day.,1,0
"At least 121 new cases of Omicron subvariants have been detected in the country, according to the Department of Health (DOH).",9,8
MMSU Batac grad tops March 2023 physicians licensure examination,15,14
"Philippines logs 200 new COVID-19 cases; active tally at 10,094",9,8
DFA: Contingency plans ready for OFWs in Taiwan in case tension sparks; 'friendship to all',14,13
"The Philippines registered 832 fresh COVID-19 infections from February 20 to February 26, 2023, the latest Department of Health (DOH) weekly bulletin said on Monday.",9,8
"The Department of Justice (DOJ) will seek a writ of kalikasan against those responsible for the Mindoro oil spill should they fail to act, Justice Secretary Jesus Crispin Remulla said Tuesday.",7,6
The Philippine Ports Authority (PPA) on Wednesday said the contract for the unified online ticketing system for ship passengers has been canceled which is why the country's ports are still dealing with long lines this Holy Week.,10,9
"The United States Coast Guard is set to assist the Philippines in the cleanup of the oil spill in Oriental Mindoro, with additional air assets scheduled to arrive later in the week.",2,1
Senate bill grants P1M to Filipinos who will reach 101 years old,10,9
"The Philippine Inter-Agency Humanitarian Contingent team members deployed to Turkey returned to the Philippines on Tuesday evening, GMA News' James Agustin reported.",14,13
"The Japanese government, along with the Japan International Cooperation Agency (JICA), is offering more jobs to Filipino nurses and skilled workers, the Office of the Vice President said.",14,13
"The Coordinating Council of Private Education Associations of the Philippines (COCOPEA) has asked the Senate and the House of Representatives to defer the bicameral deliberations on the measure that will prohibit the ""no-permit-no-exam"" policy in private learning institutions.",6,5
"Senate employees will receive a one-time P50,000 inflation allowance for 2023, Senate President Juan Miguel Zubiri announced Monday.",10,9
Marcos gets ‘very good’ net satisfaction rating in latest SWS survey,12,11
"Pamplona Mayor Janice Degamo, widow of slain Negros Oriental Governor Roel Degamo, on Wednesday said it is time to amend the long-standing policy of the Philippine National Police (PNP) on the non-presentation of suspects before the public.",6,5
Marcos: Bilateral defense guidelines with US ‘responsive’ to present challenges,14,13
Philippines' first XBF COVID-19 case a Filipino senior with no travel history,9,8
OVP: Japan offering more jobs to Filipinos,14,13
"House Appropriations chair pushing for solar panels, new technology to hike farm yield",2,1
Marcos names Carlos David as DENR undersecretary,13,12
