text,code_frames,label
MANILA – House Deputy Minority Leader Representative Mujiv Hataman has filed a bill seeking to mandate the inclusion of Arabic language or Islamic values education in the Philippine basic education system to make it more responsive and inclusive to the diversity of learning needs of Filipino students.,11,10
"SINAG: Onion farmgate, retail price gap must be addressed",1,0
"Marcos: Anti-Marcoses biased, talk on Martial Law a waste of time",13,12
MANILA – The Supreme Court on Tuesday dismissed the petitions questioning the result of the Negros Oriental gubernatorial race between Pryde Henry Teves and Roel Degamo.,13,12
"Austin to Marcos: We have your back in South China Sea, elsewhere in region",14,13
"MANILA – Warm and humid weather will prevail across the archipelago, the weather bureau said Thursday.",10,9
"Senator Ronald ‘’Bato’’  dela Rosa, chairman of the Senate Public Order and Dangerous Drugs Committee, on Saturday, April 15, said his blood boils over the alleged involvement of some ranking Philippine National Police (PNP) officers in the alleged theft of the seized drugs weighing 999 kilos.",7,6
The House of Representatives on Wednesday  a new member in Brian Yamsuan of Bicol Saro party-list.,13,12
"The oathtaking and signing of the Roll of Attorneys for 3,992 passers of the 2022 online and regionalized Bar examinations start at 10 a.m. today, May 2, at the Philippine International Convention Center (PICC) in Pasay City.",15,14
CA junks suit questioning appointment of local IP representative,5,4
"MANILA, Philippines – The alert level of three provinces in the Cordilleras and the province of Northern Samar in the Visayas have been escalated to Alert Level 4, an indication of the stress placed by COVID-19 surges on local healthcare systems.",9,8
"Marcos tackles ‘high level of accountability,’ ‘drug war within law’ with envoys",13,12
"BI adds Bantag, Zulueta in HDO list",7,6
"Cha-cha via con-con a 'disservice' to Filipinos, says Enrile",13,12
MANILA – Senate President Pro Tempore Loren Legarda has pushed for an enhanced preservation of the Philippines’ cultural assets through increased participation and involvement of local government  in cultural mapping activities.,11,10
DOH: ROTC curing mental health problems would vary for every learner,9,8
"Negros Oriental Representative Arnolfo ""Arnie"" Teves has yet  with the leadership in the House of Representative even if his travel authority already expired last March 9, Speaker Martin Romualdez said Monday.",13,12
MANILA – Senator Raffy Tulfo on Wednesday filed a measure seeking to improve the working conditions of workers and at the same time review existing policies on the minimum wage increase to determine if they fit today's standard of living.,10,9
"Lt. Gen. Benjamin Santos Jr., former deputy chief for operations of the Philippine National Police (PNP), maintained innocence over the alleged cover up in the arrest of a sergeant and the pilferage of 42 kilos of “shabu” during a buy-bust operation in Manila last year.",7,6
"The ongoing review of the K-12 curriculum aims to simplify the system to cater to students' skills  and make K-12 graduates employable, Pasig City Representative Roman Romulo said Wednesday.",6,5
Marcos approves SIM registration extension,6,5
Surigao mayor says they did not receive financial grant in Enrile PDAF graft case,13,12
Senator Robin Padilla on Tuesday said he is open to amend the political provisions of the 1987 Constitution through constitutional convention (con-con) if the public says so.,13,12
"Around 9,650 new teachers are expected to be hired by the Department of Education (DepEd) this year, according to its spokesperson on Thursday.",2,1
MANILA – Cagayan de Oro City 2nd District Rep. Rufus Rodriguez on Wednesday said he is inspired by the growing support for the amendment of the Constitution’s economic provision among members of the Cabinet of President Ferdinand R. Marcos Jr.,13,12
Senate probe vs. cops allegedly involved in P6.7-M shabu haul in Manila sought,7,6
DOH warns public against skin damage caused by sun exposure,9,8
Makabayan bloc pushes for P750 daily wage hike nationwide for private sector workers,6,5
"Gov't finding ways to store rainwater, counter dry spell—Palace",2,1
Cayetano vows to continue pushing for P10K ‘ayuda’ bill,6,5
MANILA – Government agencies have to work together to eliminate human trafficking and illegal recruitment in the country.,7,6
The remains of former Foreign Affairs Secretary Albert del Rosario arrived at the Ninoy Aquino International Airport on Saturday morning.,13,12
Mariam Mangudadatu opposes Marcos naming her Maguindanao del Sur OIC,13,12
"MANILA, Philippines – The country is bracing for a weeklong transportation strike from Monday, March 6, to Sunday, March 12, as groups protest against what they perceive as the imminent phaseout of traditional jeepneys.",4,3
"The Department of Health on Monday recorded 429 new COVID-19 cases, the lowest since 382 new cases were reported last Wednesday.",9,8
Solon wants review of wage increase policies,6,5
Shift to 'regenerative tourism' seen to boost PH's ecotourism sector,1,0
"The Department of Health (DOH)  allayed fears of the public amid the presence of Covid-19 subvariant XBB.1.16 in the country, saying that this coronavirus subvariant’s  risk assessment is still low.",9,8
Officials of the National Historical Commission of the Philippines (NHCP) led  on Saturday of the 124th anniversary of the start of the Philippine-American War.,11,10
"Apart from isolated rains that may occur in the afternoon or evening, the state weather bureau said a generally fair and humid weather will prevail throughout the archipelago on Saturday, April 15.",10,9
MANILA – Department of the Interior and Local Government (DILG) Secretary Benjamin Abalos Jr. on Wednesday assured that those responsible for sneaking into the country the PHP6.7 billion suspected shabu that was seized in Manila last year would be identified and punished.,7,6
"MANILA, Philippines – US Secretary of State Antony Blinken made an official visit to the Philippines on Saturday, August 6, making him the second top diplomat to meet with President Ferdinand Marcos Jr.",14,13
PNP chief Carlos insists his use of PNP chopper followed police rules,8,7
Binay wants right gov’t agency to own Masungi land,2,1
"Marcos to Philippine Army: Be catalyst to Reds’ surrender, disarmament",8,7
"Remulla alarmed as number of rescued Pinoy human trafficking victims in 2023 hits 2,000",7,6
"MANILA, Philippines – Outgoing Justice Secretary Menardo Guevarra, who has been named the new solicitor general of the  government of president-elect Ferdinand “Bongbong” Marcos Jr., has the distinction of serving three consecutive presidents.",13,12
Senator Sherwin Gatchalian has reiterated his proposal to assign a lifeguard in every public swimming pool or any bathing facility in the country.,9,8
MANILA – Malacañang on Sunday announced that the very first “Kadiwa ng Pangulo” outlet in the Bicol region has so far generated around PHP1.21 million in sales.,1,0
"MANILA, Philippines – Almost 81,000 farmers and fishermen received  calamity claims of P540.75 million from the Philippine Crop Insurance Corporation (PCIC) up to more than two years after they suffered losses.",2,1
Complete childbirth services for Filipino mothers sought,9,8
The Communist Party of the Philippines has confirmed the deaths of its leaders Benito and Wilma Tiamzon in August 2022.,13,12
The Commission on Elections (Comelec) on Monday issued the updated calendar of activities for the 2023 Barangay and Sangguniang Kabataan elections (BSKE) set on October 30.,13,12
"Zubiri eyes mandatory disclosure of students' fraternity, sorority membership",6,5
This video is part of a series that seeks to get a random pulse of sentiments on the ground during a particular period of time and in a particular place. It is by no means indicative of scientific trends among potential voters.,12,11
"Envoy: Japan to partner with PH for ‘free, open’ Indo-Pacific",14,13
Palace condemns attacks on journalists,7,6
Malacañang approves further easing of Philippine travel requirements,6,5
"DOJ prosecutors indict Bantag, Zulueta for murder over Percy Lapid slay",7,6
PBBM to meet with Malaysian PM at Malacañan on March 1,14,13
Senators: Lack of coordination led to alleged NAIA human smuggling,7,6
"MANILA – The Department of Agriculture (DA) on Monday underscored the importance of food safety to public health, as it seized around PHP120 million worth of smuggled agri-fishery products in Navotas City.  In a radio-TV interview, DA Assistant Secretary for Inspectorate and Enforcement James Layug said the DA, together with partner agencies, inspected and raided seven warehouses in Navotas on March 17.  “‘Yung isang pinasok po natin, talyer po e. Pero sa loob niya, mayroong dalawang ‘yung plug-in na tinatawag. May container van sa loob na refrigerated tapos nakasaksak lang sa kuryente. Tapos sa loob naman, talagang gumawa lang ng kwarto tapos nilagyan ng mga refrigerated section  (One raided area is an auto garage shop. But inside, it has two so-called plug-ins. It has a refrigerated container van inside, plugged in electricity. Then inside, they made a room with a refrigerated section  he said.  Among the confiscated products include frozen pompano, pangasius, shrimp, chicken, frozen beef, frozen boneless beef, frozen spare ribs, frozen pork parts, frozen pork aorta, frozen squid rings and frozen pacific saury. However, Layug said more than the avoidance of necessary taxes and permits, the risk of having smuggled goods on the table is a health concern.  “Mas importante ay ‘yung food safety issue. Hindi ito dumaan sa tamang proseso. Hindi ho na-inspect o nabigyan ng sanitary phytosanitary clearance. So ang problema po natin dito is ‘pag napunta po ito sa public market o mga hapagkainan, danger ng public health issue (The food safety issue is more important. This is not undergoing the right process. It’s not inspected nor given sanitary phytosanitary clearance so our problem here is if it reaches the public market or the tables, the danger is a public health issue),” he said.  Layug added that this is possible since consumers do not usually search for the supply source when in the public market.  “May deception din ito. Kasi hindi naman ilalagay ‘yung ano e, kasi mga expired po ‘yung iba e. Ire-rebox lang nila ito, kapag ibinenta sa palengke, mga talipapa. Kung ikaw consumer, hindi mo naman na titingnan saan galing ito, titingnan mo kung mura (There’s a deception here because they are not putting (the expiration date), some are even expired. Others are just reboxed, then sold to markets. If you’re the consumer, you will no longer check where it came from. You will just look for cheaper prices),” he said.  To date, the DA will still look into the sources of the confiscated smuggled agri-fishery products.  Moreover, the DA said it will investigate possible diversion or technical smuggling after the seizure.",9,8
