text,code_frames,label
"MANILA – The Department of the Interior and Local Government (DILG) said its preparations are underway for the ""Buhay Ingatan, Droga Ayawan (BIDA) Bayanihan ng Mamamayan Fun Run"" at the Quirino Grandstand in Manila on Feb. 26",11,10
‘Araw ng Kagitingan’ should continuously inspire Filipinos – Sec Remulla,11,10
 the little girl was so badly hurt that she required surgery.,9,8
"MANILA - A Constitutional Assembly (ConAss), which may result into a decision to amend the Constitution, is just a waste of time according to a couple of senators Thursday, who suggested instead to focus on the urgent matters that need to be addressed.",5,4
"Polls suggest that largely liberal New Jersey voters are ready to support gay marriage, but the matter would be far from a slam dunk if put to a public vote.",12,11
"Sandiganbayan affirms denial of ex-DBM exec's bid to junk pork scam graft, malversation raps",7,6
"The same goes for other outdoor industries such as farming, ranching and landscaping. If it's a job where you work with your hands and where you work outside, you're going to find a lot of foreign workers doing it.",1,0
Watch the live video by clicking the YouTube link above.,15,14
S.F. PROPOSAL WOULD UNITE GAYS IN SYMBOLIC MATRIMONY,6,5
"MANILA, Philippines – Eleven days before her term begins, vice president-elect Sara Duterte will be sworn into office during a ceremony and concert in her hometown, Davao City.",13,12
"Over the next three years, the number of permits in the state is expected to increase from 12,000 to about 90,000, according to legislative researchers and law enforcement officials.",11,10
House panel starts oversight queries on gov’t offices’ budget ops,6,5
"""It's so barbaric,"" says Sister Mary Ann Walsh, spokeswoman for America's Catholic bishops and former film writer for the Catholic News Service.
",3,2
Imee: Hold industrialized nations accountable on global warming,13,12
CU sinks same-sex insurance Regents won't extend benefits,10,9
"Sandigan acquits ex-Iloilo town mayor, 3 others of graft charges",5,4
CA denies gunrunning suspect's petition to void search warrant,7,6
Same-sex spouses of federal employees could benefit under high court ruling,10,9
"They once stood as majestic symbols of the power of Big Tobacco, universities built or bolstered by cigarette fortunes. Today, those same campuses have come to reflect a society turning away from the golden leaf.",11,10
Marcos visits wake of slain Negros Oriental Governor Roel Degamo,13,12
"''Today there was a very clear and strong signal from the church, and that message is, 'Change is on the way,' '' Mr. Schaefer said in a telephone interview. ''One day we will celebrate the fact that we have moved beyond this horrible chapter in our church's life.''
",3,2
"MANILA – With a unanimous 300 votes, the House of Representatives on Tuesday approved on third and final reading the measure seeking to institutionalize the automatic  classification of provinces, cities, and municipalities to boost the operation of local government units (LGUs), and bring about much-needed socio-economic benefits to local government personnel.",6,5
MANILA – The Philippines continues to provide significant assistance to Türkiye and Syria following the devastating 7.8 magnitude earthquake that killed thousands last week.,14,13
NKTI proposes lifetime support for dialysis patients,9,8
Church doesn't oppose death penalty,3,2
"With Leon Taylor's death by lethal injection, 2014 ties 1999 for having the most executions in a year in Missouri.",11,10
"""Do we discriminate against people who are homosexual? No we do not,"" he said. ""These organizations are very aggressive in trying to embarrass anybody that doesn't do what they want to do. It has nothing to do with homosexuality. If we made this benefit available to everyone living together in the same apartment the cost would be through the roof.""",4,3
"MANILA, Philippines – The Ateneo de Manila University (ADMU) is the country’s top university based on the latest Times Higher Education (THE) World University Ranking released on Wednesday, October 12.",10,9
"MANILA, Philippines – When Nona Andaya first met Ferdinand Castillo, it was love at first sight – even if, at that time, neither of them would admit that it was.",15,14
"The man was taking four types of drugs, including two that cause depression and confusion",9,8
Keep who's packing public,15,14
The suspects who have executed extra-judicial confessions in connection with the attack on the residence Negros Oriental Gov. Roel Degamo last weekend have tagged a prominent person as the mastermind behind the killing.,7,6
 Churches won't join gay marriage repeal,3,2
"Sunday Breakfast Menu, Feb. 3",15,14
Villar asks House to probe cryptocurrency ring that victimizes aspiring OFWs,7,6
"Feb. 27 Grand, Mega Lotto draws produce 3 millionaires",15,14
"As former Senator Leila De Lima nears six years in detention, Justice Secretary Jesus Crispin Remulla on Monday said he does not personally object to a possible bail plea from her camp.",7,6
"while television and newspaper journalists are being deluged with requests that they examine the facts of the case.
",11,10
"MANILA, Philippines – COVID-19 infections in the Philippines are on the rise again following the detection of cases of the more transmissible subvariants of Omircon, data from the Department of Health (DOH) showed.",9,8
SWS: 9.6 million Filipinos jobless as of Dec 2022,10,9
Quezon City 4th district Rep. Marvin Rillo is insisting that the best thing Congress can do amid the migration of Filipino nurses is to increase their pay for jobs here at home.,6,5
"New York City Mayor Michael Bloomberg, a co-founder of the group, announced the ad buy Saturday - just days after Senate Democrats touted stronger background checks but lacked support to restore a ban on assault-style weapons to federal gun control legislation.
",13,12
Transfer of more troops to Visayas nearing completion - AFP,8,7
"MANILA, Philippines – Following the issuance of arrest warrants, a Muntinlupa court issued a hold departure order (HDO) against former Bureau of Corrections director general Gerald Bantag and former BuCor official Ricardo Zulueta, the Department of Justice (DOJ) confirmed on Thursday, April 27.",5,4
"MANILA, Philippines – Around 12.6 million Filipino families considered themselves poor in the first few months of the Marcos administration, according to the latest survey conducted by the Social Weather Stations (SWS).",12,11
Hontiveros calls on China: Be honest about COVID-19 situation,9,8
Romualdez vows passage of bills to sustain economic growth,1,0
"Judge Matthew F. Coppola dismissed the suit, saying it was without merit. But he stayed enforcement for 60 days, from July 1. to give restaurant owners time to comply.

Philip M. Halpern, an attorney for Pirro, Collier, Cohen & Halpern, in Manhattan and White Plains, said his the tavern association was ""contemplating an appeal.""",5,4
And the legal recognition and protection of marriage by the state,5,4
the worst incident of terrorism in our country.,8,7
"Solon wants hospital ‘fast lanes’ for ailing teachers, dependents",9,8
PBBM hints at new Cabinet members after one-year ban on losing candidates,13,12
Mall says the butts stop here No-smoking policy takes effect Aug. 1,6,5
"The Trade Union Congress of the Philippines (TUCP)  Senate President Juan Miguel Zubiri's bill which seeks to increase the minimum wage of private workers by P150, as the group said the proposed adjustment is 'badly needed' by workers.",6,5
President Barack Obama's historic endorsement of same-sex marriage,13,12
"Revilla alarmed over alleged PNP, NBI data breach; calls for probe",7,6
SIM registration fee allowed—DICT,6,5
MANILA – The Bureau of Customs (BOC) has discovered PHP90 million worth of smuggled sugar and cigarettes at the Manila International Container Port (MICP).,7,6
 threat to traditional marriage posed by gay people seeking the right to wed.,11,10
"The couple's attorney, Michael Sampson, who is taking the case without charge, said they could be excommunicated if the Amish community learned of the lawsuit, so he asked a federal judge to let them proceed anonymously. The judge has not ruled on the request.",5,4
