Statement,Link,Date
Panawagan sa ika-37 anibersaryo ng EDSA Revolution: Magkasundo na tayong lahat – PBBM,https://www.abante.com.ph/2023/02/25/panawagan-sa-ika-37-anibersaryo-ng-edsa-revolution-magkasundo-na-tayong-lahat-pbbm/,
"Doble Plaka law ni Gordon palpak, babaklasin",https://www.abante.com.ph/2023/02/25/doble-plaka-law-ni-gordon-palpak-babaklasin/,
BSP namumurong itaas uli interes sa pautang,https://www.abante.com.ph/2023/02/25/bsp-namumurong-itaas-uli-interes-sa-pautang/,
Robin manonood ng kinatay na ‘Plane’ movie,https://www.abante.com.ph/2023/02/25/robin-manonood-ng-kinatay-na-plane-movie/,
Gabriela sa Senado: ‘Wag buruhin SOGIE bill,https://www.abante.com.ph/2023/02/25/gabriela-sa-senado-wag-buruhin-sogie-bill/,
Mga barko ng China tambay pa rin sa WPS,https://www.abante.com.ph/2023/02/25/mga-barko-ng-china-tambay-pa-rin-sa-wps/,
"Rollback sa gasolina, diesel nakaumang",https://www.abante.com.ph/2023/02/25/rollback-sa-gasolina-diesel-nakaumang/,
9M purdoy may tig-P1K ayuda,https://www.abante.com.ph/2023/02/25/9m-purdoy-may-tig-p1k-ayuda/,
Comelec: 3 LGU exec na inambus walang konek sa BSKE,https://www.abante.com.ph/2023/02/25/comelec-3-lgu-exec-na-inambus-walang-konek-sa-bske/,
"P104M ilegal na imported sibuyas, asukal at sigarilyo nasabat sa MICP",https://www.abante.com.ph/2023/02/25/p104m-ilegal-na-imported-sibuyas-asukal-at-sigarilyo-nasabat-sa-micp/,
Pinay transgender kinoronahan sa Germany,https://www.abante.com.ph/2023/02/25/pinay-transgender-kinoronahan-sa-germany/,
NorthPort import Kevin Murphy umariba ng career-high 47 points,https://www.abante.com.ph/2023/02/25/northport-import-kevin-murphy-umariba-ng-career-high-47-points/,
Buwis-buhay sa bola! Kyla Atienza walastik sa Creamline vs Chery,https://www.abante.com.ph/2023/02/25/buwis-buhay-sa-bola-kyla-atienza-walastik-sa-creamline-vs-chery/,
"Olat sa bilyaran; nene, 6 pa minasaker",https://www.abante.com.ph/2023/02/25/olat-sa-bilyaran-nene-6-pa-minasaker/,
24 float rumampa sa Panagbenga,https://www.abante.com.ph/2023/02/25/24-float-rumampa-sa-panagbenga/,
Special election umarangkada sa Cavite,https://www.abante.com.ph/2023/02/25/special-election-umarangkada-sa-cavite/,
"Naningil sa paupa, magdyowa tinarakan ng tenant",https://www.abante.com.ph/2023/02/25/naningil-sa-paupa-magdyowa-tinarakan-ng-tenant/,
"Totoy de baril na uma-Akyat Bahay, timbog",https://www.abante.com.ph/2023/02/25/totoy-de-baril-na-uma-akyat-bahay-timbog/,
US navy sinugod sa ere ng China fighter jet,https://www.abante.com.ph/2023/02/25/us-navy-sinugod-sa-ere-ng-china-fighter-jet/,
"Baha sa Brazil, 57 na dedo",https://www.abante.com.ph/2023/02/25/baha-sa-brazil-57-na-dedo/,
Tipster tumiba ng P8M sa nalambat na 9 most wanted,https://www.abante.com.ph/2023/02/25/tipster-tumiba-ng-p8m-sa-nalambat-na-9-most-wanted/,
"Nagtago sa bubong, drug suspect bumulusok",https://www.abante.com.ph/2023/02/25/nagtago-sa-bubong-drug-suspect-bumulusok/,
Pulis laglag sa bentahan ng shabu,https://www.abante.com.ph/2023/02/25/pulis-laglag-sa-bentahan-ng-shabu/,
Sikyo pumormang lespu dinampot,https://www.abante.com.ph/2023/02/25/sikyo-pumormang-lespu-dinampot/,
"Alyssa Solomon, Lady Bulldogs binugbog Ateneo Blue Eagles",https://www.abante.com.ph/2023/02/25/alyssa-solomon-lady-bulldogs-binugbog-ateneo-blue-eagles/,
"Matinik na tambalan! Marcus Fratkin, Joshua Baldera kampeon sa Yahuu Dalawahan",https://www.abante.com.ph/2023/02/25/matinik-na-tambalan-marcus-fratkin-joshua-baldera-kampeon-sa-yahuu-dalawahan/,
Wala sa porma! Caloy Yulo pang-20 lang sa floor exercise,https://www.abante.com.ph/2023/02/25/wala-sa-porma-caloy-yulo-pang-20-lang-sa-floor-exercise/,
James malabong sumikat bilang singer,https://www.abante.com.ph/2023/02/25/james-malabong-sumikat-bilang-singer/,
‘Sana siniraan na lang kita’ Sharon ayaw na namang kausapin ni Gabby,https://www.abante.com.ph/2023/02/25/sana-siniraan-na-lang-kita-sharon-ayaw-na-namang-kausapin-ni-gabby/,
Joseph gurang na: Bukol ni Derrick mas mabenta sa mga accla,https://www.abante.com.ph/2023/02/25/joseph-gurang-na-bukol-ni-derrick-mas-mabenta-sa-mga-accla/,
R. Kelly 50 taon makukulong,https://www.abante.com.ph/2023/02/25/r-kelly-50-taon-makukulong/,
Vice Ganda ‘minura’ ni Ion sa Disneyland,https://www.abante.com.ph/2023/02/25/vice-ganda-minura-ni-ion-sa-disneyland/,
"Sey mo McCoy? Elisse palaban na sa hubaran, nag-topless sa pictorial",https://www.abante.com.ph/2023/02/25/sey-mo-mccoy-elisse-palaban-na-sa-hubaran-nag-topless-sa-pictorial/,
"Zach LaVine, Chicago hinambalos Brooklyn",https://www.abante.com.ph/2023/02/25/zach-lavine-chicago-hinambalos-brooklyn/,
Kabayong Big Lagoon matindi kalaban sa Commissioner’s Cup,https://www.abante.com.ph/2023/02/25/kabayong-big-lagoon-matindi-kalaban-sa-commissioners-cup/,
"Jamie Malonzo, Mason Amos walastik dribol sa Gilas ‘Pinas",https://www.abante.com.ph/2023/02/25/jamie-malonzo-mason-amos-walastik-dribol-sa-gilas-pinas/,
Karera Tips Ni JP Gonzales,https://www.abante.com.ph/2023/02/25/karera-tips-ni-jp-gonzales-449/,
"Nabulabog mga faney: KC nagpasilip ng wetpaks, alindog sa IG",https://www.abante.com.ph/2023/02/25/nabulabog-mga-faney-kc-nagpasilip-ng-wetpaks-alindog-sa-ig/,
Lou Yanong inggit: Lie Reposposa ikakasal na sa poging afam,https://www.abante.com.ph/2023/02/25/lou-yanong-inggit-lie-reposposa-ikakasal-na-sa-poging-afam/,
Regine puring-puri ng sosyal na abugado,https://www.abante.com.ph/2023/02/25/regine-puring-puri-ng-sosyal-na-abugado/,
Cindy ayaw nang maghubad,https://www.abante.com.ph/2023/02/25/cindy-ayaw-nang-maghubad/,
"Abante Front Page | Balita ngayong Pebrero 25, 2023",https://www.abante.com.ph/2023/02/25/abante-front-page-balita-ngayong-pebrero-25-2023/,
"Kapamilya, Kapatid sanib puwersa sa A-OK",https://www.abante.com.ph/2023/02/24/kapamilya-kapatid-sanib-puwersa-sa-a-ok/,
Senado handang iatras RCEP,https://www.abante.com.ph/2023/02/24/senado-handang-iatras-rcep/,
Sariling lane sa mga investor inutos ni PBBM,https://www.abante.com.ph/2023/02/24/sariling-lane-sa-mga-investor-inutos-ni-pbbm/,
Politiko tinakot guest sa hearing,https://www.abante.com.ph/2023/02/24/politiko-tinakot-guest-sa-hearing/,
"PNP sinisilip ‘pattern’ sa gov, mayor, VM ambus",https://www.abante.com.ph/2023/02/24/pnp-sinisilip-pattern-sa-gov-mayor-vm-ambus/,
Mga foreigner utak ng PH passport scam — Immigration,https://www.abante.com.ph/2023/02/24/mga-foreigner-utak-ng-ph-passport-scam-immigration/,
Lacson sa gobyerno: Razon dapat pasalamatan sa COVID response,https://www.abante.com.ph/2023/02/24/lacson-sa-gobyerno-razon-dapat-pasalamatan-sa-covid-response/,
Recto: Mala-‘AirTag’ na tracker gamitin vs smuggling,https://www.abante.com.ph/2023/02/24/recto-mala-airtag-na-tracker-gamitin-vs-smuggling/,
Robin bistado porno sa cellphone,https://www.abante.com.ph/2023/02/24/robin-bistado-porno-sa-cellphone/,
Mga bilihin sa sari-sari store tumaas,https://www.abante.com.ph/2023/02/24/mga-bilihin-sa-sari-sari-store-tumaas/,
PCSO naglarga ng P2B sa kawanggawa,https://www.abante.com.ph/2023/02/24/pcso-naglarga-ng-p2b-sa-kawanggawa/,
Diskuwalipikasyon hinirit vs Remulla,https://www.abante.com.ph/2023/02/24/diskuwalipikasyon-hinirit-vs-remulla/,
P20M tsongke winasak sa Kalinga,https://www.abante.com.ph/2023/02/24/p20m-tsongke-winasak-sa-kalinga/,
"Suspek bumalik sa lugar ng krimen, TV reporter tinodas, cameraman kritikal",https://www.abante.com.ph/2023/02/24/suspek-bumalik-sa-lugar-ng-krimen-tv-reporter-tinodas-cameraman-kritikal/,
Davao Occidental nilindol,https://www.abante.com.ph/2023/02/24/davao-occidental-nilindol-2/,
"Empleyado ng ospital, 2 pa isinelda sa droga",https://www.abante.com.ph/2023/02/24/empleyado-ng-ospital-2-pa-isinelda-sa-droga/,
"Chinese national bugbog-sarado mukha, pinukpok pa ng bato",https://www.abante.com.ph/2023/02/24/chinese-national-bugbog-sarado-mukha-pinukpok-pa-ng-bato/,
Lolo timbog sa 345K imported na ‘tobats’,https://www.abante.com.ph/2023/02/24/lolo-timbog-sa-345k-imported-na-tobats/,
Estudyanteng tulak laglag sa drug bust,https://www.abante.com.ph/2023/02/24/estudyanteng-tulak-laglag-sa-drug-bust/,
"Kagawad itinumba sa harap ng pamilya, 3 suspek nagpakilalang mga pulis",https://www.abante.com.ph/2023/02/24/kagawad-itinumba-sa-harap-ng-pamilya-3-suspek-nagpakilalang-mga-pulis/,
Pagbaba sa 4 bangkay ng bumagsak na Cessna plane tatagal pa,https://www.abante.com.ph/2023/02/24/pagbaba-sa-4-bangkay-ng-bumagsak-na-cessna-plane-tatagal-pa/,
Karera Tips Ni JP Gonzales,https://www.abante.com.ph/2023/02/24/karera-tips-ni-jp-gonzales-448/,
Nika Juris Nicolas hinirang na pinakabatang National Master,https://www.abante.com.ph/2023/02/24/nika-juris-nicolas-hinirang-na-pinakabatang-national-master/,
Carmelo Anthony napiling ambassador ng World Cup,https://www.abante.com.ph/2023/02/24/carmelo-anthony-napiling-ambassador-ng-world-cup/,
"Migs Zubiri, PEKAF sasalain arnis squad para sa SEAG",https://www.abante.com.ph/2023/02/24/migs-zubiri-pekaf-sasalain-arnis-squad-para-sa-seag/,
"Jewel Maligmat, Lyceum winalis San Sebastian",https://www.abante.com.ph/2023/02/24/jewel-maligmat-lyceum-winalis-san-sebastian/,
"Mhicaela Belen, NU handa na magdepensa",https://www.abante.com.ph/2023/02/24/mhicaela-belen-nu-handa-na-magdepensa/,
LeBron James kinalawang kontra Golden State Warriors,https://www.abante.com.ph/2023/02/24/lebron-james-kinalawang-kontra-golden-state-warriors/,
"Robert Bolick, NorthPort triple-kayod para sa quarters",https://www.abante.com.ph/2023/02/24/robert-bolick-northport-triple-kayod-para-sa-quarters/,
"Tatay malaki hinanakit kay Nonito Donaire, Jr.",https://www.abante.com.ph/2023/02/24/tatay-malaki-hinanakit-kay-nonito-donaire-jr/,
Mag-Ingat sa lindol,https://www.abante.com.ph/2023/02/24/mag-ingat-sa-lindol/,
AbanTV – News | ‘MPL’ MUSIC VIDEO NI TONI FOWLER HINDI DUMAAN SA REVIEW NG MTRCB,https://www.abante.com.ph/2023/02/24/abantv-news-mpl-music-video-ni-toni-fowler-hindi-dumaan-sa-review-ng-mtrcb/,
"Arcilla, Star Magic ‘bastos’ ayon kay Erik Matti",https://www.abante.com.ph/2023/02/24/arcilla-star-magic-bastos-ayon-kay-erik-matti/,
Lovi inaabangan ng mga barako sa Baguio,https://www.abante.com.ph/2023/02/24/lovi-inaabangan-ng-mga-barako-sa-baguio/,
"Mala-‘kalansay’ ang alindog: Heart nagmukhang tomador, laklakera sa Milan",https://www.abante.com.ph/2023/02/24/mala-kalansay-ang-alindog-heart-nagmukhang-tomador-laklakera-sa-milan/,
"Cherry Pie, Joel ayaw nang patulan si Darryl Yap",https://www.abante.com.ph/2023/02/24/cherry-pie-joel-ayaw-nang-patulan-si-darryl-yap/,
‘He did the best thing’ Edu ayaw sumawsaw sa kaso ni Luis,https://www.abante.com.ph/2023/02/24/he-did-the-best-thing-edu-ayaw-sumawsaw-sa-kaso-ni-luis/,
Paris pinasilip mukha ni Phoenix,https://www.abante.com.ph/2023/02/24/paris-pinasilip-mukha-ni-phoenix/,
JulieVer nagpakilig sa TikTok,https://www.abante.com.ph/2023/02/24/juliever-nagpakilig-sa-tiktok/,
"Sey mo Khalil? Joshua, Gabbi kakilig lambingan sa Switzerland",https://www.abante.com.ph/2023/02/24/sey-mo-khalil-joshua-gabbi-kakilig-lambingan-sa-switzerland/,
RK handa na sa bakbakan kay Coco,https://www.abante.com.ph/2023/02/24/rk-handa-na-sa-bakbakan-kay-coco/,
John Arcilla emosyonal sa parangal ng Senado,https://www.abante.com.ph/2023/02/24/john-arcilla-emosyonal-sa-parangal-ng-senado/,
"AbanTV – Showbiz | Rabiya Mateo, ‘sinungaling’!",https://www.abante.com.ph/2023/02/23/abantv-showbiz-rabiya-mateo-sinungaling/,
"Abante Front Page | Balita ngayong Pebrero 24, 2023",https://www.abante.com.ph/2023/02/23/abante-front-page-balita-ngayong-pebrero-24-2023/,
Asukal cartel tiba-tiba sa smuggling : DA Usec Panganiban namumurong kasuhan – Hontiveros,https://www.abante.com.ph/2023/02/23/asukal-cartel-tiba-tiba-sa-smuggling-da-usec-panganiban-namumurong-kasuhan-hontiveros/,
Imbestigahan ang smuggling sa asukal,https://www.abante.com.ph/2023/02/23/imbestigahan-ang-smuggling-sa-asukal/,
Presyo ng high-speed internet ni Elon Musk inangalan,https://www.abante.com.ph/2023/02/23/presyo-ng-high-speed-internet-ni-elon-musk-inangalan/,
Jinggoy: Mga imbestigador ng ICC ‘puting unggoy’,https://www.abante.com.ph/2023/02/23/jinggoy-mga-imbestigador-ng-icc-puting-unggoy/,
BBM binati emperor ng Japan sa kanyang kaarawan,https://www.abante.com.ph/2023/02/23/bbm-binati-emperor-ng-japan-sa-kanyang-kaarawan/,
Dating vice mayor utusan ng senador,https://www.abante.com.ph/2023/02/23/dating-vice-mayor-utusan-ng-senador/,
Bato mukhang hitman sa mga European,https://www.abante.com.ph/2023/02/23/bato-mukhang-hitman-sa-mga-european/,
P9K sa bagong driver’s license pinabubusisi,https://www.abante.com.ph/2023/02/23/p9k-sa-bagong-drivers-license-pinabubusisi/,
DepEd sa mga titser: Pasaway na estudyante ‘wag i-TikTok,https://www.abante.com.ph/2023/02/23/deped-sa-mga-titser-pasaway-na-estudyante-wag-i-tiktok/,
‘Di lang jeepney! Mga UV express wawalisin din sa kalsada,https://www.abante.com.ph/2023/02/23/di-lang-jeepney-mga-uv-express-wawalisin-din-sa-kalsada/,
"Robin binoldyak ng Gabriela! ‘Batas atupagin, ‘wag pambababae’",https://www.abante.com.ph/2023/02/23/robin-binoldyak-ng-gabriela-batas-atupagin-wag-pambababae/,
Pinoy bagong presidente ng World Maritime University,https://www.abante.com.ph/2023/02/23/pinoy-bagong-presidente-ng-world-maritime-university/,
11-anyos sa Cambodia dedo sa bird flu,https://www.abante.com.ph/2023/02/23/11-anyos-sa-cambodia-dedo-sa-bird-flu/,
Titser tigok sa saksak ng estudyante,https://www.abante.com.ph/2023/02/23/titser-tigok-sa-saksak-ng-estudyante/,
8 baybayin sa bansa positibo sa red tide,https://www.abante.com.ph/2023/02/23/8-baybayin-sa-bansa-positibo-sa-red-tide/,
Mga nabudol ng human trafficking dinadaya ang edad,https://www.abante.com.ph/2023/02/23/mga-nabudol-ng-human-trafficking-dinadaya-ang-edad/,
Mga magsasaka pinag-iingat kontra peste,https://www.abante.com.ph/2023/02/23/mga-magsasaka-pinag-iingat-kontra-peste/,
"Regine Arocha, Kat Tolentino sanib-pwersa kontra Army",https://www.abante.com.ph/2023/02/23/regine-arocha-kat-tolentino-sanib-pwersa-kontra-army/,
Nurse pinasabog sarili sa granada,https://www.abante.com.ph/2023/02/23/nurse-pinasabog-sarili-sa-granada/,
Ika-4 na biktima ng salvage itinapon sa tulay,https://www.abante.com.ph/2023/02/23/ika-4-na-biktima-ng-salvage-itinapon-sa-tulay/,
FB account ni MPD director Gen. Dizon nadale uli ng hacker,https://www.abante.com.ph/2023/02/23/fb-account-ni-mpd-director-gen-dizon-nadale-uli-ng-hacker/,
Mga PNP bossing uunahing kilatisin koneksyon sa ilegal na droga,https://www.abante.com.ph/2023/02/23/mga-pnp-bossing-uunahing-kilatisin-koneksyon-sa-ilegal-na-droga/,
4 sakay ng Cessna natagpuang patay sa Bulkang Mayon,https://www.abante.com.ph/2023/02/23/4-sakay-ng-cessna-natagpuang-patay-sa-bulkang-mayon/,
"Allein Maliksi, Bolts kinuryente NLEX",https://www.abante.com.ph/2023/02/23/allein-maliksi-bolts-kinuryente-nlex/,
Sarina Bolden tatanggap ng ‘Miss Football’ award,https://www.abante.com.ph/2023/02/23/sarina-bolden-tatanggap-ng-miss-football-award/,
SBP may libreng sakay sa Gilas-Lebanon game,https://www.abante.com.ph/2023/02/23/sbp-may-libreng-sakay-sa-gilas-lebanon-game/,
"Mas bet Tigers! Rhayyan Amsali, James Una jersey na ng UST susuutin",https://www.abante.com.ph/2023/02/23/mas-bet-tigers-rhayyan-amsali-james-una-jersey-na-ng-ust-susuutin/,
"Daisy Melendres, Johna Dolorito papasabog sa Letran, Lyceum",https://www.abante.com.ph/2023/02/23/daisy-melendres-johna-dolorito-papasabog-sa-letran-lyceum/,
Carmelo Anthony ‘binulabog’ Pilipinas,https://www.abante.com.ph/2023/02/23/carmelo-anthony-binulabog-pilipinas/,
Bulakenya patok sa panindang flower puto,https://www.abante.com.ph/2023/02/23/bulakenya-patok-sa-panindang-flower-puto/,
Philippine sambo parada bakbakan,https://www.abante.com.ph/2023/02/23/philippine-sambo-parada-bakbakan/,
Pinakamatandang daga natagpuan sa California,https://www.abante.com.ph/2023/02/23/pinakamatandang-daga-natagpuan-sa-california/,
"Maangas na sisterakas! Bien, Bambi Zoleta papasiklab sa SEAG",https://www.abante.com.ph/2023/02/23/maangas-na-sisterakas-bien-bambi-zoleta-papasiklab-sa-seag/,
Steph Curry konting kembot na lang para makabalik dribol,https://www.abante.com.ph/2023/02/23/steph-curry-konting-kembot-na-lang-para-makabalik-dribol/,
Higanteng igat nahuli sa Laguna,https://www.abante.com.ph/2023/02/23/higanteng-igat-nahuli-sa-laguna/,
"Couple sa Bulacan naimpluwensyahan ng Kdrama, naging business owner",https://www.abante.com.ph/2023/02/23/couple-sa-bulacan-naimpluwensyahan-ng-kdrama-naging-business-owner/,
600 pakete ng yosi koleksyon ng lalaki sa Pampanga,https://www.abante.com.ph/2023/02/23/600-pakete-ng-yosi-koleksyon-ng-lalaki-sa-pampanga/,
PhilHealth may good news sa mga nagda-dialysis,https://www.abante.com.ph/2023/02/23/philhealth-may-good-news-sa-mga-nagda-dialysis/,
Lusaw buwis sa e-motorcycle hinirit,https://www.abante.com.ph/2023/02/23/lusaw-buwis-sa-e-motorcycle-hinirit/,
Pagbibigay prayoridad sa pangangailangan ng mga Pilipino,https://www.abante.com.ph/2023/02/23/pagbibigay-prayoridad-sa-pangangailangan-ng-mga-pilipino/,
Walang karne tuwing Biyernes tinulak ng Obispo,https://www.abante.com.ph/2023/02/23/walang-karne-tuwing-biyernes-tinulak-ng-obispo/,
"Glamorosa, solo exhibit ng mga espesyal na iskultura",https://www.abante.com.ph/2023/02/23/glamorosa-solo-exhibit-ng-mga-espesyal-na-iskultura/,
"UFO sightings at ET encounters, ano ang mensahe sa tao?",https://www.abante.com.ph/2023/02/23/ufo-sightings-at-et-encounters-ano-ang-mensahe-sa-tao/,
"Sharon, Regine inaabangan na sa Tate",https://www.abante.com.ph/2023/02/23/sharon-regine-inaabangan-na-sa-tate/,
GAB Chairman Richard Clarin no. 1 kapakanan ng mga atleta,https://www.abante.com.ph/2023/02/23/gab-chairman-richard-clarin-no-1-kapakanan-ng-mga-atleta/,
"NBA, FoodPanda aariba tambalan",https://www.abante.com.ph/2023/02/23/nba-foodpanda-aariba-tambalan/,
Ballout Celebrity Games didribol,https://www.abante.com.ph/2023/02/23/ballout-celebrity-games-didribol/,
Matteo sabik na sa bata: Sarah handa nang maging nanay,https://www.abante.com.ph/2023/02/23/matteo-sabik-na-sa-bata-sarah-handa-nang-maging-nanay/,
Karera Tips Ni JP Gonzales,https://www.abante.com.ph/2023/02/23/karera-tips-ni-jp-gonzales-447/,
Kyrie Irving kinakapa sistema ng Mavericks,https://www.abante.com.ph/2023/02/23/kyrie-irving-kinakapa-sistema-ng-mavericks/,
Super Grandmaster Wesley So hindi makasingit sa tuktok,https://www.abante.com.ph/2023/02/23/super-grandmaster-wesley-so-hindi-makasingit-sa-tuktok/,
"Carlo Paalam, buhay pa tsansa sa medalya",https://www.abante.com.ph/2023/02/23/carlo-paalam-buhay-pa-tsansa-sa-medalya/,
"Matira ang matibay kina Jopay, Enigmatic Linden",https://www.abante.com.ph/2023/02/23/matira-ang-matibay-kina-jopay-enigmatic-linden/,
2 title fight kasado : Bakbakan na sa Montalban,https://www.abante.com.ph/2023/02/23/2-title-fight-kasado-bakbakan-na-sa-montalban/,
Dinedma si PBBM? John Arcilla sa Senado pinarangalan,https://www.abante.com.ph/2023/02/23/dinedma-si-pbbm-john-arcilla-sa-senado-pinarangalan/,
"Wetpaks ni Ivana pinagnasaan ng mga mga babae, tibo",https://www.abante.com.ph/2023/02/23/wetpaks-ni-ivana-pinagnasaan-ng-mga-mga-babae-tibo/,
Pa-viral ka gurl: Batang aktres gagamitin mga TikTokerist sa b-day,https://www.abante.com.ph/2023/02/23/pa-viral-ka-gurl-batang-aktres-gagamitin-mga-tiktokerist-sa-b-day/,
"Bela, Norman kasal na lang ang kulang",https://www.abante.com.ph/2023/02/23/bela-norman-kasal-na-lang-ang-kulang/,
"Single na ba talaga? Liza malungkot, umiiyak sa IG",https://www.abante.com.ph/2023/02/23/single-na-ba-talaga-liza-malungkot-umiiyak-sa-ig/,
Dyowa ni Constance Wu dugong Pinoy,https://www.abante.com.ph/2023/02/23/dyowa-ni-constance-wu-dugong-pinoy/,
Nasaktan ko si Rita – Ken,https://www.abante.com.ph/2023/02/23/nasaktan-ko-si-rita-ken/,
Michelle tumapang sa pambu-bully ng mga Kano,https://www.abante.com.ph/2023/02/23/michelle-tumapang-sa-pambu-bully-ng-mga-kano/,
"Desidido nang magka-anak: Vice Ganda naiyak sa yakap, halik ng baby boy",https://www.abante.com.ph/2023/02/23/desidido-nang-magka-anak-vice-ganda-naiyak-sa-yakap-halik-ng-baby-boy/,
‘Isip Bata’ trending sa Twitter: Darren may ‘K’ na hurado sa Tawag ng Tanghalan,https://www.abante.com.ph/2023/02/23/isip-bata-trending-sa-twitter-darren-may-k-na-hurado-sa-tawag-ng-tanghalan/,
